user_screen_name,created_at,tweet_text
ElBaulDeLurodAA,3/30/2019 11:37,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
MUK95_,3/30/2019 11:37,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
SharonFreemant2,3/30/2019 11:36,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
call_me_kelvin,3/30/2019 11:34,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
Tonecial,3/30/2019 11:34,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
iam_veecent,3/30/2019 11:33,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
2smommys,3/30/2019 11:32,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
ritchie_dee,3/30/2019 11:31,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
SanjuRa87307178,3/30/2019 11:31,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
oomily,3/30/2019 11:31,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
beingshadab1011,3/30/2019 11:31,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
Sukhwood,3/30/2019 11:30,b'RT @SamsungMobileIN: @Sukhwood The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experience. To\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 11:30,b'@Sukhwood The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experience.\xe2\x80\xa6 https://t.co/vBNbGqLOZz'
,,
Sukhwood,3/30/2019 11:30,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/trRHeYew7D'
,,
SineadCryan12,3/30/2019 11:30,b'@CPWTweets Love the size and the punch hole display has allowed Samsung a bigger screen 6.1-inch Infinity Display \xf0\x9f\x92\x95\xe2\x80\xa6 https://t.co/py6npuufx2'
,,
pandeyj71460728,3/30/2019 11:29,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
surajkaul4,3/30/2019 11:29,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
ap3x_predat0r21,3/30/2019 11:29,b'RT @SamsungMobileUS: @ap3x_predat0r21 Just one of the countless ways that the #GalaxyS10 will come through in the clutch. But maybe you sho\xe2\x80\xa6'
,,
HayyVaa,3/30/2019 11:28,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
letslets,3/30/2019 11:28,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
fly_141592653,3/30/2019 11:28,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/bIyJ2YlZAX'"
,,
yasushi999jp,3/30/2019 11:27,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
sarziye,3/30/2019 11:26,"b'RT @SamsungUK: The #GalaxyS10 lets you capture life as you see it, with the ground-breaking ultra-wide lens.'"
,,
ElizabethLillyB,3/30/2019 11:25,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
PIMWId13_,3/30/2019 11:25,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
nicolasadler,3/30/2019 11:25,b'@CPWTweets It would be wonderful to own a phone that is able to take super clear pictures (Ok selfies : -)) like yo\xe2\x80\xa6 https://t.co/APQPpnQ7bm'
,,
PJM_1330,3/30/2019 11:24,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
NageenaAhmed,3/30/2019 11:24,b'@CPWTweets The three rear cameras are my favourite feature. I would be able to take high quality and excellent pictures. #Win #GalaxyS10'
,,
Alinapoddig,3/30/2019 11:23,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
bemela_,3/30/2019 11:23,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
leemarkswag,3/30/2019 11:22,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
sarkaaaaar,3/30/2019 11:22,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
fin_srs,3/30/2019 11:21,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
alieza30,3/30/2019 11:19,b'RT @SamsungMobileSA: The new #GalaxyBuds.\nWirelessly yours when you buy the #GalaxyS10 \xf0\x9f\x98\x80\n\nMore here https://t.co/1bhfO39HoS\nTs &amp; Cs Apply.\xe2\x80\xa6'
,,
DougonIPComm,3/30/2019 11:19,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
cosmos_sue,3/30/2019 11:19,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
praveen3_kumar3,3/30/2019 11:18,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/UmXPjv79Ve'"
,,
ahmedmallah,3/30/2019 11:18,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
NageenaAhmed,3/30/2019 11:18,b'@CPWTweets Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Ga\xe2\x80\xa6 https://t.co/SVSIwsys4f'
,,
NageenaAhmed,3/30/2019 11:18,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
Koukichi_T,3/30/2019 11:18,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
FaizelPatel143,3/30/2019 11:17,b'RT @MapsMaponyane: City Lights on the @SamsungMobileSA #GalaxyS10 https://t.co/rx0J30cjF3'
,,
callmekimbok,3/30/2019 11:17,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
pbttkm_,3/30/2019 11:17,"b'RT @ygent_official: #iKON x Samsung #GalaxyS10 Launch Event at Singapore\n\nHello Singapore,\niKON has come to Singapore all the way from Sout\xe2\x80\xa6'"
,,
pbttkm_,3/30/2019 11:17,"b'RT @ygent_official: #iKON x Samsung #GalaxyS10 Launch Event at Manila\n\nSay hello in Manila, Philippines.\n\nLast greeting at Samsung Galaxy S\xe2\x80\xa6'"
,,
_to_m_my_,3/30/2019 11:16,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
media_aggregate,3/30/2019 11:15,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
DigitalTrends,3/30/2019 11:15,"b'On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/QxcWzRAZ0Q'"
,,
BeautyInEyes,3/30/2019 11:14,"b'@CPWTweets \xe2\x9d\xa4\xf0\x9f\x93\xb1The 6.1-inch Dynamic AMOLED screen, taking up 88.3% of the front of the #GalaxyS10'"
,,
Naveenp67125171,3/30/2019 11:13,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
diminn16,3/30/2019 11:13,b'RT @SamsungMalaysia: Bringing all you need to achieve even more in one single device - #GalaxyS10 is the phone for you. https://t.co/Q4t6En\xe2\x80\xa6'
,,
ActonPhilip,3/30/2019 11:13,b'@CPWTweets Wireless charging and the ability to share power wirelessly with other devices! #GalaxyS10'
,,
kadyrelite,3/30/2019 11:12,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
dippyme888,3/30/2019 11:11,b'@CPWTweets #GalaxyS10 the camera is great and has oodles of memory'
,,
SamsungMobileIN,3/30/2019 11:10,b'@YuvaanCafe The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experienc\xe2\x80\xa6 https://t.co/42iXWU6qbP'
,,
YuvaanCafe,3/30/2019 11:10,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/umwNVkQquP'
,,
dippyme888,3/30/2019 11:10,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
GranddadOlly,3/30/2019 11:09,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
twirlyswirl79,3/30/2019 11:05,b'@CPWTweets Powershare is a fantastic feature! #GalaxyS10 #S10'
,,
DanielleWelsh2,3/30/2019 11:04,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
HendrixMonae,3/30/2019 11:03,b'RT @BravoWWHL: Watch What Happens... some of our #WWHL studio cameras are being replaced with the Samsung\xc2\xa0#GalaxyS10+\xc2\xa0to\xc2\xa0capture\xc2\xa0tonight\xe2\x80\x99s\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 11:03,b'@GujarKrishna143 The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes\xe2\x80\xa6 https://t.co/YPv7iTwnnI'
,,
GujarKrishna143,3/30/2019 11:03,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/D39mOOBIKk'"
,,
ChetanKashikar1,3/30/2019 11:00,b'RT @PoojaDa83711757: #GalaxyS10\n#\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xb0_\xe0\xa4\x85\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xaf\nCorrupt judge like DR Chalis who demanded bribe of Rs8 crore from an Innocent Saint Rampal ji\xe2\x80\xa6'
,,
Gegewiganese,3/30/2019 10:59,"b""@CPWTweets The Fast Wireless Charging would be my favourite feature - loving this super fast feature, it's gonna be great \xf0\x9f\x98\x81 #GalaxyS10"""
,,
courtne35257449,3/30/2019 10:56,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
neeraj00010,3/30/2019 10:56,b'RT @SamsungMobileIN: @neeraj00010 the wait is finally over. The next generation #GalaxyS10 is here. Tap below to know more. https://t.co/B6\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 10:55,b'@AntisocialRohit The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invis\xe2\x80\xa6 https://t.co/YoLZRO22JF'
,,
AntisocialRohit,3/30/2019 10:55,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/IZo7GU2vhM'
,,
Dzivha_Musolwa,3/30/2019 10:55,b'RT @SamsungMobileSA: Get to the @MenlynSA Starbucks Court to experience everything the next gen #GalaxyS10 has to offer. Experience all the\xe2\x80\xa6'
,,
Growena4,3/30/2019 10:53,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
magdafew1969,3/30/2019 10:53,b'RT @SamsungMobileSA: Get to the @MenlynSA Starbucks Court to experience everything the next gen #GalaxyS10 has to offer. Experience all the\xe2\x80\xa6'
,,
Prabanjan_prabu,3/30/2019 10:53,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/jP7YnA5izu'"
,,
pneprincess,3/30/2019 10:51,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
Asunaro_20,3/30/2019 10:51,"b'RT @Lukewearechange: Coming from an iPhone I was worried this phone was not going to work for me, but it\xe2\x80\x99s growing on me a little bit, espe\xe2\x80\xa6'"
,,
Evahidayat4,3/30/2019 10:51,b'RT @samsungID: Your chance to own the #GalaxyS10 is here!\n\n#NeverAfraid to explore more with the right device on your hand. Get it with man\xe2\x80\xa6'
,,
kenyansom007,3/30/2019 10:49,b'RT @SamsungMobileKE: Smartphone\n\nNoun\n\nA phone that can intelligently recognize your mobile behaviour and optimizes usage based on them. It\xe2\x80\xa6'
,,
gleamgladhappy,3/30/2019 10:47,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
Param_Sidhu77,3/30/2019 10:46,b'RT @phoneradarblog: #PhoneRadar News - 29th March 2019\n\n\xe2\x9e\xa1 #GalaxyTabA 8.0 (2019) Comes with S-Pen Support \n\xe2\x9e\xa1 #MiSportsShoes 2 to Go on Sale\xe2\x80\xa6'
,,
jainharshit348,3/30/2019 10:46,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
jainharshit348,3/30/2019 10:46,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/vBxHmkCZne'"
,,
Zedadd,3/30/2019 10:45,b'RT @SamsungMobileKE: Smartphone\n\nNoun\n\nA phone that can intelligently recognize your mobile behaviour and optimizes usage based on them. It\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 10:43,b'@lesnar_anil The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes wit\xe2\x80\xa6 https://t.co/FblLSqXiba'
,,
lesnar_anil,3/30/2019 10:43,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/FcSDyLoxGA'"
,,
PurnaiahVattik1,3/30/2019 10:43,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
JasonBourneID,3/30/2019 10:42,b'@CPWTweets #GalaxyS10 The first HDR10+ certified screen for ultimate 4K HDR picture performance'
,,
Abhishara2330,3/30/2019 10:41,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/plEoR80t9h'"
,,
jithujegan,3/30/2019 10:41,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
laurawells82,3/30/2019 10:37,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
PSingh85635066,3/30/2019 10:36,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 10:36,b'@Riyaz_Uddeen The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes wi\xe2\x80\xa6 https://t.co/W8uGgtqhar'
,,
Riyaz_Uddeen,3/30/2019 10:36,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/CVW8dXmoAG'"
,,
pripyatboob,3/30/2019 10:35,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
TomzPouty,3/30/2019 10:32,b'My session starts in a few minutes \xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x92\xbb\n.\n.\n\n #Repost @olorisupergal (get_repost)\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\n@tomzpouty is here .\n.\xe2\x80\xa6 https://t.co/2n77TRNc2u'
,,
DadsonKaraba,3/30/2019 10:31,b'RT @SamsungMobileKE: Smartphone\n\nNoun\n\nA phone that can intelligently recognize your mobile behaviour and optimizes usage based on them. It\xe2\x80\xa6'
,,
shiva77ThisIsMe,3/30/2019 10:30,b'RT @phoneradarblog: #PhoneRadar News - 29th March 2019\n\n\xe2\x9e\xa1 #GalaxyTabA 8.0 (2019) Comes with S-Pen Support \n\xe2\x9e\xa1 #MiSportsShoes 2 to Go on Sale\xe2\x80\xa6'
,,
Lqkas,3/30/2019 10:30,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/bIyJ2YlZAX'"
,,
ManishG62466396,3/30/2019 10:29,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
MasoomRaj9,3/30/2019 10:28,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is the future of smartphones. But the future wouldn\xe2\x80\x99t be so bright if there is no energ\xe2\x80\xa6'
,,
Kingcooper74,3/30/2019 10:28,"b'@CPWTweets I do love taking selfies, the triple lens camera sounds amazing #GalaxyS10 my perfect match \xf0\x9f\x92\x95 we would make a great couple.'"
,,
SamsungMobileIN,3/30/2019 10:27,b'@jerin_j10 The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experience\xe2\x80\xa6 https://t.co/ROZopJTbyX'
